id,date,sales,forecast
FOODS_1_218_TX_2_validation,2016-03-28,4,11.427744708324427
FOODS_1_218_TX_2_validation,2016-03-29,6,10.552260724810646
FOODS_1_218_TX_2_validation,2016-03-30,15,12.189635107235079
FOODS_1_218_TX_2_validation,2016-03-31,20,11.754868922741993
FOODS_1_218_TX_2_validation,2016-04-01,31,11.189869781017297
FOODS_1_218_TX_2_validation,2016-04-02,19,13.434567318172578
FOODS_1_218_TX_2_validation,2016-04-03,16,12.624339509058657
FOODS_1_218_TX_2_validation,2016-04-04,10,11.319025725357204
FOODS_1_218_TX_2_validation,2016-04-05,4,10.303010669975354
FOODS_1_218_TX_2_validation,2016-04-06,9,9.214856301845847
FOODS_1_218_TX_2_validation,2016-04-07,8,11.6410295694658
FOODS_1_218_TX_2_validation,2016-04-08,16,12.972753889964808
FOODS_1_218_TX_2_validation,2016-04-09,22,14.624558579324049
FOODS_1_218_TX_2_validation,2016-04-10,14,13.218706368988203
FOODS_1_218_TX_2_validation,2016-04-11,11,8.44568406405274
FOODS_1_218_TX_2_validation,2016-04-12,10,10.196366882043675
FOODS_1_218_TX_2_validation,2016-04-13,8,9.108880252504582
FOODS_1_218_TX_2_validation,2016-04-14,3,11.596685042557587
FOODS_1_218_TX_2_validation,2016-04-15,18,10.968779391724615
FOODS_1_218_TX_2_validation,2016-04-16,19,13.130270729534907
FOODS_1_218_TX_2_validation,2016-04-17,17,13.075252761642316
FOODS_1_218_TX_2_validation,2016-04-18,13,11.094962566347125
FOODS_1_218_TX_2_validation,2016-04-19,13,10.214340123253608
FOODS_1_218_TX_2_validation,2016-04-20,11,11.93734303659513
FOODS_1_218_TX_2_validation,2016-04-21,16,11.514693213912658
FOODS_1_218_TX_2_validation,2016-04-22,9,12.751992808513346
FOODS_1_218_TX_2_validation,2016-04-23,17,12.97581982129498
FOODS_1_218_TX_2_validation,2016-04-24,14,12.929995434155794
FOODS_2_197_CA_1_validation,2016-03-28,26,16.25902417482835
FOODS_2_197_CA_1_validation,2016-03-29,12,13.506550390039479
FOODS_2_197_CA_1_validation,2016-03-30,12,11.307980109285044
FOODS_2_197_CA_1_validation,2016-03-31,9,9.571035562205342
FOODS_2_197_CA_1_validation,2016-04-01,9,16.258614039589666
FOODS_2_197_CA_1_validation,2016-04-02,23,22.862399353314434
FOODS_2_197_CA_1_validation,2016-04-03,25,25.24717474731654
FOODS_2_197_CA_1_validation,2016-04-04,28,17.459905987552027
FOODS_2_197_CA_1_validation,2016-04-05,12,15.767441319054985
FOODS_2_197_CA_1_validation,2016-04-06,23,14.064340861570829
FOODS_2_197_CA_1_validation,2016-04-07,12,13.340084706756736
FOODS_2_197_CA_1_validation,2016-04-08,35,16.252411118071663
FOODS_2_197_CA_1_validation,2016-04-09,37,22.86332551204679
FOODS_2_197_CA_1_validation,2016-04-10,23,25.185459260808322
FOODS_2_197_CA_1_validation,2016-04-11,20,16.23076869350826
FOODS_2_197_CA_1_validation,2016-04-12,40,13.486756516933415
FOODS_2_197_CA_1_validation,2016-04-13,7,11.256222110459213
FOODS_2_197_CA_1_validation,2016-04-14,9,9.524041262075738
FOODS_2_197_CA_1_validation,2016-04-15,9,11.475365924444112
FOODS_2_197_CA_1_validation,2016-04-16,22,16.612023159647418
FOODS_2_197_CA_1_validation,2016-04-17,24,24.017974693456733
FOODS_2_197_CA_1_validation,2016-04-18,21,16.217203119240864
FOODS_2_197_CA_1_validation,2016-04-19,22,13.477328871617354
FOODS_2_197_CA_1_validation,2016-04-20,25,11.231003074962256
FOODS_2_197_CA_1_validation,2016-04-21,11,9.501255990792098
FOODS_2_197_CA_1_validation,2016-04-22,11,11.471541455307467
FOODS_2_197_CA_1_validation,2016-04-23,19,16.612720769626016
FOODS_2_197_CA_1_validation,2016-04-24,33,23.974560427223544
FOODS_2_197_CA_3_validation,2016-03-28,9,11.413374670142895
FOODS_2_197_CA_3_validation,2016-03-29,7,10.477375620744008
