id,date,sales,forecast
FOODS_1_218_TX_2_validation,2016-03-28,4,12.776962916867921
FOODS_1_218_TX_2_validation,2016-03-29,6,12.804472464728747
FOODS_1_218_TX_2_validation,2016-03-30,15,12.77748333511933
FOODS_1_218_TX_2_validation,2016-03-31,20,12.848309489647924
FOODS_1_218_TX_2_validation,2016-04-01,31,15.965907801499501
FOODS_1_218_TX_2_validation,2016-04-02,19,16.773742148306205
FOODS_1_218_TX_2_validation,2016-04-03,16,16.328586753604558
FOODS_1_218_TX_2_validation,2016-04-04,10,12.56832638249286
FOODS_1_218_TX_2_validation,2016-04-05,4,12.603942892960964
FOODS_1_218_TX_2_validation,2016-04-06,9,12.464344636075657
FOODS_1_218_TX_2_validation,2016-04-07,8,12.033137898150022
FOODS_1_218_TX_2_validation,2016-04-08,16,16.12723342238426
FOODS_1_218_TX_2_validation,2016-04-09,22,15.606016531798447
FOODS_1_218_TX_2_validation,2016-04-10,14,14.723440500460155
FOODS_1_218_TX_2_validation,2016-04-11,11,12.165411719354344
FOODS_1_218_TX_2_validation,2016-04-12,10,12.326052713923714
FOODS_1_218_TX_2_validation,2016-04-13,8,12.009141618051853
FOODS_1_218_TX_2_validation,2016-04-14,3,11.342143774506903
FOODS_1_218_TX_2_validation,2016-04-15,18,14.852359982909876
FOODS_1_218_TX_2_validation,2016-04-16,19,15.175443981737057
FOODS_1_218_TX_2_validation,2016-04-17,17,13.969342052918556
FOODS_1_218_TX_2_validation,2016-04-18,13,11.261224680468079
FOODS_1_218_TX_2_validation,2016-04-19,13,11.50285698890309
FOODS_1_218_TX_2_validation,2016-04-20,11,12.650871700298355
FOODS_1_218_TX_2_validation,2016-04-21,16,11.566497641575479
FOODS_1_218_TX_2_validation,2016-04-22,9,15.938474731525446
FOODS_1_218_TX_2_validation,2016-04-23,17,15.556480802276035
FOODS_1_218_TX_2_validation,2016-04-24,14,14.350378873457531
FOODS_2_197_CA_1_validation,2016-03-28,26,13.950309991901682
FOODS_2_197_CA_1_validation,2016-03-29,12,11.996346509911943
FOODS_2_197_CA_1_validation,2016-03-30,12,13.207725582994692
FOODS_2_197_CA_1_validation,2016-03-31,9,11.828021272437498
FOODS_2_197_CA_1_validation,2016-04-01,9,15.659681800049503
FOODS_2_197_CA_1_validation,2016-04-02,23,22.088152981187868
FOODS_2_197_CA_1_validation,2016-04-03,25,25.15625072270908
FOODS_2_197_CA_1_validation,2016-04-04,28,18.405726268444358
FOODS_2_197_CA_1_validation,2016-04-05,12,15.697593148910164
FOODS_2_197_CA_1_validation,2016-04-06,23,15.771883127161615
FOODS_2_197_CA_1_validation,2016-04-07,12,15.723927656146179
FOODS_2_197_CA_1_validation,2016-04-08,35,15.8318624845919
FOODS_2_197_CA_1_validation,2016-04-09,37,20.994139586645126
FOODS_2_197_CA_1_validation,2016-04-10,23,22.375949486154905
FOODS_2_197_CA_1_validation,2016-04-11,20,14.105980278235338
FOODS_2_197_CA_1_validation,2016-04-12,40,11.78042850650076
FOODS_2_197_CA_1_validation,2016-04-13,7,11.968535558480724
FOODS_2_197_CA_1_validation,2016-04-14,9,11.489206367605753
FOODS_2_197_CA_1_validation,2016-04-15,9,12.087921627690159
FOODS_2_197_CA_1_validation,2016-04-16,22,16.42389597617323
FOODS_2_197_CA_1_validation,2016-04-17,24,19.21604033563278
FOODS_2_197_CA_1_validation,2016-04-18,21,13.802673329429787
FOODS_2_197_CA_1_validation,2016-04-19,22,11.477121557695206
FOODS_2_197_CA_1_validation,2016-04-20,25,11.683053348334168
FOODS_2_197_CA_1_validation,2016-04-21,11,11.215876334916146
FOODS_2_197_CA_1_validation,2016-04-22,11,11.814591595000552
FOODS_2_197_CA_1_validation,2016-04-23,19,16.274755014859338
FOODS_2_197_CA_1_validation,2016-04-24,33,17.0345880308734
FOODS_2_197_CA_3_validation,2016-03-28,9,14.07436632729528
FOODS_2_197_CA_3_validation,2016-03-29,7,12.119061333772704
FOODS_2_197_CA_3_validation,2016-03-30,7,12.004474989339672
FOODS_2_197_CA_3_validation,2016-03-31,10,11.973887374595364
FOODS_2_197_CA_3_validation,2016-04-01,14,14.843607291300193
FOODS_2_197_CA_3_validation,2016-04-02,14,17.409046709717707
FOODS_2_197_CA_3_validation,2016-04-03,18,18.846008559164503
FOODS_2_197_CA_3_validation,2016-04-04,10,17.238262980869635
FOODS_2_197_CA_3_validation,2016-04-05,13,15.340080054084746
FOODS_2_197_CA_3_validation,2016-04-06,9,15.249000408156116
FOODS_2_197_CA_3_validation,2016-04-07,13,14.980494649087943
FOODS_2_197_CA_3_validation,2016-04-08,7,14.83627058756174
FOODS_2_197_CA_3_validation,2016-04-09,14,18.6799382325701
FOODS_2_197_CA_3_validation,2016-04-10,18,18.84192117566976
FOODS_2_197_CA_3_validation,2016-04-11,12,13.250969406055464
FOODS_2_197_CA_3_validation,2016-04-12,8,11.413914578877478
FOODS_2_197_CA_3_validation,2016-04-13,11,11.65417220286431
FOODS_2_197_CA_3_validation,2016-04-14,7,11.27607732343859
FOODS_2_197_CA_3_validation,2016-04-15,6,11.563200191004384
FOODS_2_197_CA_3_validation,2016-04-16,17,13.82146925223567
FOODS_2_197_CA_3_validation,2016-04-17,14,15.289802737007783
FOODS_2_197_CA_3_validation,2016-04-18,8,13.356010023191025
FOODS_2_197_CA_3_validation,2016-04-19,3,11.42125128261593
FOODS_2_197_CA_3_validation,2016-04-20,3,11.495082058539776
FOODS_2_197_CA_3_validation,2016-04-21,8,11.366444533097246
FOODS_2_197_CA_3_validation,2016-04-22,5,11.65356740066304
FOODS_2_197_CA_3_validation,2016-04-23,19,13.814132548497216
FOODS_2_197_CA_3_validation,2016-04-24,9,15.611194782611612
FOODS_2_276_CA_3_validation,2016-03-28,8,6.7663098698131
FOODS_2_276_CA_3_validation,2016-03-29,11,6.035558359741949
FOODS_2_276_CA_3_validation,2016-03-30,9,5.920972015308918
FOODS_2_276_CA_3_validation,2016-03-31,10,5.89038440056461
FOODS_2_276_CA_3_validation,2016-04-01,7,5.803081065727084
FOODS_2_276_CA_3_validation,2016-04-02,8,11.501336294045258
FOODS_2_276_CA_3_validation,2016-04-03,14,12.73579063307771
FOODS_2_276_CA_3_validation,2016-04-04,12,11.67585734090324
FOODS_2_276_CA_3_validation,2016-04-05,16,10.317748671435927
FOODS_2_276_CA_3_validation,2016-04-06,8,10.805801606598326
FOODS_2_276_CA_3_validation,2016-04-07,5,10.158848977977202
FOODS_2_276_CA_3_validation,2016-04-08,6,9.443391961193159
FOODS_2_276_CA_3_validation,2016-04-09,15,11.144714009427187
FOODS_2_276_CA_3_validation,2016-04-10,15,12.37916834845964
FOODS_2_276_CA_3_validation,2016-04-11,10,9.415267419572352
FOODS_2_276_CA_3_validation,2016-04-12,12,8.536761886417752
FOODS_2_276_CA_3_validation,2016-04-13,4,8.476776883432334
FOODS_2_276_CA_3_validation,2016-04-14,7,8.391587927240412
FOODS_2_276_CA_3_validation,2016-04-15,8,7.747931041769534
FOODS_2_276_CA_3_validation,2016-04-16,8,9.15022122543418
FOODS_2_276_CA_3_validation,2016-04-17,6,10.41513348996166
FOODS_2_276_CA_3_validation,2016-04-18,7,9.415267419572352
FOODS_2_276_CA_3_validation,2016-04-19,9,8.536761886417752
FOODS_2_276_CA_3_validation,2016-04-20,7,8.478528035317526
FOODS_2_276_CA_3_validation,2016-04-21,9,8.391587927240412
FOODS_2_276_CA_3_validation,2016-04-22,5,8.039085813118136
FOODS_2_276_CA_3_validation,2016-04-23,7,9.15022122543418
FOODS_2_276_CA_3_validation,2016-04-24,3,10.267379466878214
FOODS_2_360_CA_3_validation,2016-03-28,18,9.156404751724411
FOODS_2_360_CA_3_validation,2016-03-29,15,7.456769869745092
FOODS_2_360_CA_3_validation,2016-03-30,11,7.456769869745092
FOODS_2_360_CA_3_validation,2016-03-31,14,8.564101788364496
FOODS_2_360_CA_3_validation,2016-04-01,14,17.290171709273167
FOODS_2_360_CA_3_validation,2016-04-02,27,17.441674764512516
FOODS_2_360_CA_3_validation,2016-04-03,7,18.139715159083323
FOODS_2_360_CA_3_validation,2016-04-04,19,17.831418818577323
FOODS_2_360_CA_3_validation,2016-04-05,14,17.969829288000312
FOODS_2_360_CA_3_validation,2016-04-06,42,16.851856155542578
FOODS_2_360_CA_3_validation,2016-04-07,17,19.26058133370438
FOODS_2_360_CA_3_validation,2016-04-08,6,16.69095975233986
FOODS_2_360_CA_3_validation,2016-04-09,25,18.71509436330167
FOODS_2_360_CA_3_validation,2016-04-10,26,20.43148143412731
FOODS_2_360_CA_3_validation,2016-04-11,32,13.082803906799642
FOODS_2_360_CA_3_validation,2016-04-12,25,13.19509454321188
FOODS_2_360_CA_3_validation,2016-04-13,31,13.26827720729807
FOODS_2_360_CA_3_validation,2016-04-14,14,13.923793704283522
FOODS_2_360_CA_3_validation,2016-04-15,16,14.205317883007096
FOODS_2_360_CA_3_validation,2016-04-16,17,13.139575739247384
FOODS_2_360_CA_3_validation,2016-04-17,22,13.550165033445689
FOODS_2_360_CA_3_validation,2016-04-18,17,13.551440658713561
FOODS_2_360_CA_3_validation,2016-04-19,11,15.096867799912562
FOODS_2_360_CA_3_validation,2016-04-20,21,15.175325038198492
FOODS_2_360_CA_3_validation,2016-04-21,15,13.494501783181077
FOODS_2_360_CA_3_validation,2016-04-22,16,13.402838560080063
FOODS_2_360_CA_3_validation,2016-04-23,4,13.63523022200246
FOODS_2_360_CA_3_validation,2016-04-24,31,14.584512819423427
FOODS_2_360_TX_3_validation,2016-03-28,12,8.791016803013317
FOODS_2_360_TX_3_validation,2016-03-29,1,7.98811634524405
FOODS_2_360_TX_3_validation,2016-03-30,19,7.98811634524405
FOODS_2_360_TX_3_validation,2016-03-31,25,7.960269212976293
FOODS_2_360_TX_3_validation,2016-04-01,0,14.240561313460375
FOODS_2_360_TX_3_validation,2016-04-02,0,12.209790762570353
FOODS_2_360_TX_3_validation,2016-04-03,26,16.35003733085917
FOODS_2_360_TX_3_validation,2016-04-04,0,15.732698868650562
FOODS_2_360_TX_3_validation,2016-04-05,0,23.88002382718594
FOODS_2_360_TX_3_validation,2016-04-06,17,18.144808491998432
FOODS_2_360_TX_3_validation,2016-04-07,19,22.13923685465823
FOODS_2_360_TX_3_validation,2016-04-08,4,13.195946615990378
FOODS_2_360_TX_3_validation,2016-04-09,16,18.139227595620362
FOODS_2_360_TX_3_validation,2016-04-10,18,14.564910707873224
FOODS_2_360_TX_3_validation,2016-04-11,48,18.9804135985817
FOODS_2_360_TX_3_validation,2016-04-12,24,18.033861026703516
FOODS_2_360_TX_3_validation,2016-04-13,23,18.522363606397263
FOODS_2_360_TX_3_validation,2016-04-14,20,14.14903978692008
FOODS_2_360_TX_3_validation,2016-04-15,27,18.177296248862845
FOODS_2_360_TX_3_validation,2016-04-16,26,14.876560873801195
FOODS_2_360_TX_3_validation,2016-04-17,9,15.581994175800435
FOODS_2_360_TX_3_validation,2016-04-18,13,14.828918596530038
FOODS_2_360_TX_3_validation,2016-04-19,20,13.310594512696357
FOODS_2_360_TX_3_validation,2016-04-20,36,13.324798136709257
FOODS_2_360_TX_3_validation,2016-04-21,9,13.235562306841127
FOODS_2_360_TX_3_validation,2016-04-22,25,12.972584801110434
FOODS_2_360_TX_3_validation,2016-04-23,18,13.752039929578574
FOODS_2_360_TX_3_validation,2016-04-24,11,15.087996282197746
FOODS_2_360_WI_2_validation,2016-03-28,32,13.97886633872731
FOODS_2_360_WI_2_validation,2016-03-29,24,13.14942200959777
FOODS_2_360_WI_2_validation,2016-03-30,28,13.14942200959777
FOODS_2_360_WI_2_validation,2016-03-31,30,13.12157487733001
FOODS_2_360_WI_2_validation,2016-04-01,54,23.13354433220988
FOODS_2_360_WI_2_validation,2016-04-02,106,50.69326681084884
FOODS_2_360_WI_2_validation,2016-04-03,70,72.94940226307305
FOODS_2_360_WI_2_validation,2016-04-04,76,57.137424331702015
FOODS_2_360_WI_2_validation,2016-04-05,101,69.15217054136036
FOODS_2_360_WI_2_validation,2016-04-06,86,59.04390780479011
FOODS_2_360_WI_2_validation,2016-04-07,70,53.070918527802924
FOODS_2_360_WI_2_validation,2016-04-08,95,61.05072263796127
FOODS_2_360_WI_2_validation,2016-04-09,169,44.62163750696138
FOODS_2_360_WI_2_validation,2016-04-10,79,25.492722445028008
FOODS_2_360_WI_2_validation,2016-04-11,122,56.50434812622639
FOODS_2_360_WI_2_validation,2016-04-12,123,42.72627761547543
FOODS_2_360_WI_2_validation,2016-04-13,40,36.40075092028122
FOODS_2_360_WI_2_validation,2016-04-14,84,53.059131327106364
FOODS_2_360_WI_2_validation,2016-04-15,73,53.842898798216986
FOODS_2_360_WI_2_validation,2016-04-16,51,45.723490418341434
FOODS_2_360_WI_2_validation,2016-04-17,35,46.79004168730843
FOODS_2_360_WI_2_validation,2016-04-18,42,29.582074835842572
FOODS_2_360_WI_2_validation,2016-04-19,43,33.06765906073301
FOODS_2_360_WI_2_validation,2016-04-20,34,29.740763518445167
FOODS_2_360_WI_2_validation,2016-04-21,68,31.878791084344943
