id,date,sales,forecast
FOODS_1_218_TX_2_validation,2016-03-28,4,12.031462269015316
FOODS_1_218_TX_2_validation,2016-03-29,6,13.556214529650244
FOODS_1_218_TX_2_validation,2016-03-30,15,11.607508835630277
FOODS_1_218_TX_2_validation,2016-03-31,20,11.175007706144193
FOODS_1_218_TX_2_validation,2016-04-01,31,15.580909109533671
FOODS_1_218_TX_2_validation,2016-04-02,19,19.59509959781758
FOODS_1_218_TX_2_validation,2016-04-03,16,15.870807246740753
FOODS_1_218_TX_2_validation,2016-04-04,10,6.86663331741882
FOODS_1_218_TX_2_validation,2016-04-05,4,8.536722232950915
FOODS_1_218_TX_2_validation,2016-04-06,9,6.347505094392612
FOODS_1_218_TX_2_validation,2016-04-07,8,5.737673904927795
FOODS_1_218_TX_2_validation,2016-04-08,16,9.146459073995041
FOODS_1_218_TX_2_validation,2016-04-09,22,14.00868554841813
FOODS_1_218_TX_2_validation,2016-04-10,14,9.430375183284852
FOODS_1_218_TX_2_validation,2016-04-11,11,1.4198062777138816
FOODS_1_218_TX_2_validation,2016-04-12,10,2.8249617288887148
FOODS_1_218_TX_2_validation,2016-04-13,8,0.8848086310913637
FOODS_1_218_TX_2_validation,2016-04-14,3,0.14750082268968967
FOODS_1_218_TX_2_validation,2016-04-15,18,4.822343393986761
FOODS_1_218_TX_2_validation,2016-04-16,19,9.233125317686666
FOODS_1_218_TX_2_validation,2016-04-17,17,5.584717621004117
FOODS_1_218_TX_2_validation,2016-04-18,13,0.0
FOODS_1_218_TX_2_validation,2016-04-19,13,0.0
FOODS_1_218_TX_2_validation,2016-04-20,11,0.0
FOODS_1_218_TX_2_validation,2016-04-21,16,0.0
FOODS_1_218_TX_2_validation,2016-04-22,9,3.435965496272652
FOODS_1_218_TX_2_validation,2016-04-23,17,8.901445644014004
FOODS_1_218_TX_2_validation,2016-04-24,14,5.852148407642174
FOODS_2_197_CA_1_validation,2016-03-28,26,4.960028825695572
FOODS_2_197_CA_1_validation,2016-03-29,12,3.247658881071832
FOODS_2_197_CA_1_validation,2016-03-30,12,0.4654749379048333
FOODS_2_197_CA_1_validation,2016-03-31,9,0.03974103781811955
FOODS_2_197_CA_1_validation,2016-04-01,9,8.997797747370285
FOODS_2_197_CA_1_validation,2016-04-02,23,15.374326097103697
FOODS_2_197_CA_1_validation,2016-04-03,25,20.141449993089655
FOODS_2_197_CA_1_validation,2016-04-04,28,12.627915926437703
FOODS_2_197_CA_1_validation,2016-04-05,12,10.930312532241588
FOODS_2_197_CA_1_validation,2016-04-06,23,8.169054495086762
FOODS_2_197_CA_1_validation,2016-04-07,12,7.772565113657188
FOODS_2_197_CA_1_validation,2016-04-08,35,9.844453592461196
FOODS_2_197_CA_1_validation,2016-04-09,37,16.27136693577031
FOODS_2_197_CA_1_validation,2016-04-10,23,21.100612236287937
FOODS_2_197_CA_1_validation,2016-04-11,20,6.735551306621923
FOODS_2_197_CA_1_validation,2016-04-12,40,5.123053108886607
FOODS_2_197_CA_1_validation,2016-04-13,7,2.457050857266127
FOODS_2_197_CA_1_validation,2016-04-14,9,2.1643996638799567
FOODS_2_197_CA_1_validation,2016-04-15,9,4.346700855494664
FOODS_2_197_CA_1_validation,2016-04-16,22,10.888222250505583
FOODS_2_197_CA_1_validation,2016-04-17,24,15.833599343773114
FOODS_2_197_CA_1_validation,2016-04-18,21,8.50872535588596
FOODS_2_197_CA_1_validation,2016-04-19,22,7.006661504671279
FOODS_2_197_CA_1_validation,2016-04-20,25,4.443739934696541
FOODS_2_197_CA_1_validation,2016-04-21,11,4.2438811202352245
FOODS_2_197_CA_1_validation,2016-04-22,11,6.505917482825751
FOODS_2_197_CA_1_validation,2016-04-23,19,13.111598516778773
FOODS_2_197_CA_1_validation,2016-04-24,33,18.103368519090246
FOODS_2_197_CA_3_validation,2016-03-28,9,5.042677711767218
FOODS_2_197_CA_3_validation,2016-03-29,7,0.9973367832060749
FOODS_2_197_CA_3_validation,2016-03-30,7,0.0
FOODS_2_197_CA_3_validation,2016-03-31,10,0.0
FOODS_2_197_CA_3_validation,2016-04-01,14,7.3289958996315185
FOODS_2_197_CA_3_validation,2016-04-02,14,8.905117674423625
FOODS_2_197_CA_3_validation,2016-04-03,18,12.83263720149537
FOODS_2_197_CA_3_validation,2016-04-04,10,10.813872952133574
FOODS_2_197_CA_3_validation,2016-04-05,13,7.11814471191968
FOODS_2_197_CA_3_validation,2016-04-06,9,5.718547492097142
FOODS_2_197_CA_3_validation,2016-04-07,13,4.79926867315909
FOODS_2_197_CA_3_validation,2016-04-08,7,7.386827395487028
FOODS_2_197_CA_3_validation,2016-04-09,14,9.253667196830616
FOODS_2_197_CA_3_validation,2016-04-10,18,13.446092795740613
FOODS_2_197_CA_3_validation,2016-04-11,12,4.614718024043046
FOODS_2_197_CA_3_validation,2016-04-12,8,1.1239334088171127
FOODS_2_197_CA_3_validation,2016-04-13,11,0.0
FOODS_2_197_CA_3_validation,2016-04-14,7,0.0
FOODS_2_197_CA_3_validation,2016-04-15,6,1.8110509273076456
FOODS_2_197_CA_3_validation,2016-04-16,17,3.7527961943955965
FOODS_2_197_CA_3_validation,2016-04-17,14,7.990235151373537
FOODS_2_197_CA_3_validation,2016-04-18,8,6.225107365679543
FOODS_2_197_CA_3_validation,2016-04-19,3,2.727527510984692
FOODS_2_197_CA_3_validation,2016-04-20,3,1.472682481131149
FOODS_2_197_CA_3_validation,2016-04-21,8,0.6480381323644835
FOODS_2_197_CA_3_validation,2016-04-22,5,3.284438252003163
FOODS_2_197_CA_3_validation,2016-04-23,19,5.159531148421961
FOODS_2_197_CA_3_validation,2016-04-24,9,9.325519840154161
FOODS_2_276_CA_3_validation,2016-03-28,8,5.482420257239262
